File Name, Number of Robots, Number of Rounds, Algorithm, Graph Type, Link Density, Distribution, Seed, Final Cumulative Signal Strength
R40H80T0DnormalS10A1,40,80,LAH0,full,null,normal,27917,0
R40H80T0DnormalS1A1,40,80,LAH0,full,null,normal,42904,0
R40H80T0DnormalS11A1,40,80,LAH0,full,null,normal,46068,0
R40H80T0DnormalS5A1,40,80,LAH0,full,null,normal,53699,0
R40H80T0DnormalS18A1,40,80,LAH0,full,null,normal,61581,0
R40H80T0DnormalS8A0,40,80,MPGM,full,null,normal,2764,6481791
R40H80T0DnormalS6A0,40,80,MPGM,full,null,normal,5784,6493958
R40H80T0DnormalS4A0,40,80,MPGM,full,null,normal,10086,6517906
R40H80T0DnormalS14A0,40,80,MPGM,full,null,normal,11493,6485899
R40H80T0DnormalS2A0,40,80,MPGM,full,null,normal,13003,6503556
R40H80T0DnormalS9A0,40,80,MPGM,full,null,normal,13494,6497141
R40H80T0DnormalS0A0,40,80,MPGM,full,null,normal,16430,6511629
R40H80T0DnormalS19A0,40,80,MPGM,full,null,normal,18962,6528442
R40H80T0DnormalS17A0,40,80,MPGM,full,null,normal,19695,6499137
R40H80T0DnormalS16A0,40,80,MPGM,full,null,normal,20915,6489706
R40H80T0DnormalS3A0,40,80,MPGM,full,null,normal,23091,6473372
R40H80T0DnormalS7A0,40,80,MPGM,full,null,normal,27181,6512114
R40H80T0DnormalS10A0,40,80,MPGM,full,null,normal,27917,6480626
R40H80T0DnormalS12A0,40,80,MPGM,full,null,normal,39103,6442648
R40H80T0DnormalS1A0,40,80,MPGM,full,null,normal,42904,6467988
R40H80T0DnormalS11A0,40,80,MPGM,full,null,normal,46068,6521700
R40H80T0DnormalS13A0,40,80,MPGM,full,null,normal,51660,6521387
R40H80T0DnormalS5A0,40,80,MPGM,full,null,normal,53699,6499403
R40H80T0DnormalS15A0,40,80,MPGM,full,null,normal,54377,6490670
R40H80T0DnormalS18A0,40,80,MPGM,full,null,normal,61581,6479177
R40H90T0DnormalS8A1,40,90,LAH0,full,null,normal,2764,0
R40H90T0DnormalS2A1,40,90,LAH0,full,null,normal,13003,0
R40H90T0DnormalS0A1,40,90,LAH0,full,null,normal,16430,0
R40H90T0DnormalS19A1,40,90,LAH0,full,null,normal,18962,0
R40H90T0DnormalS17A1,40,90,LAH0,full,null,normal,19695,0
R40H90T0DnormalS16A1,40,90,LAH0,full,null,normal,20915,0
R40H90T0DnormalS7A1,40,90,LAH0,full,null,normal,27181,0
R40H90T0DnormalS10A1,40,90,LAH0,full,null,normal,27917,0
R40H90T0DnormalS1A1,40,90,LAH0,full,null,normal,42904,0
R40H90T0DnormalS5A1,40,90,LAH0,full,null,normal,53699,0
R40H90T0DnormalS15A1,40,90,LAH0,full,null,normal,54377,0
R40H90T0DnormalS18A1,40,90,LAH0,full,null,normal,61581,0
R40H90T0DnormalS8A0,40,90,MPGM,full,null,normal,2764,7278199
R40H90T0DnormalS6A0,40,90,MPGM,full,null,normal,5784,7340810
R40H90T0DnormalS4A0,40,90,MPGM,full,null,normal,10086,7313586
R40H90T0DnormalS14A0,40,90,MPGM,full,null,normal,11493,7270961
R40H90T0DnormalS2A0,40,90,MPGM,full,null,normal,13003,7301392
R40H90T0DnormalS9A0,40,90,MPGM,full,null,normal,13494,7331358
R40H90T0DnormalS0A0,40,90,MPGM,full,null,normal,16430,7317189
R40H90T0DnormalS19A0,40,90,MPGM,full,null,normal,18962,7287247
R40H90T0DnormalS17A0,40,90,MPGM,full,null,normal,19695,7295761
R40H90T0DnormalS16A0,40,90,MPGM,full,null,normal,20915,7354018
R40H90T0DnormalS3A0,40,90,MPGM,full,null,normal,23091,7312472
R40H90T0DnormalS7A0,40,90,MPGM,full,null,normal,27181,7289866
R40H90T0DnormalS10A0,40,90,MPGM,full,null,normal,27917,7309532
R40H90T0DnormalS12A0,40,90,MPGM,full,null,normal,39103,7319266
R40H90T0DnormalS1A0,40,90,MPGM,full,null,normal,42904,7271723
R40H90T0DnormalS11A0,40,90,MPGM,full,null,normal,46068,7273978
R40H90T0DnormalS13A0,40,90,MPGM,full,null,normal,51660,7289466
R40H90T0DnormalS5A0,40,90,MPGM,full,null,normal,53699,7276210
R40H90T0DnormalS15A0,40,90,MPGM,full,null,normal,54377,7304781
R40H90T0DnormalS18A0,40,90,MPGM,full,null,normal,61581,7285468
R40H100T0DnormalS6A1,40,100,LAH0,full,null,normal,5784,0
R40H100T0DnormalS2A1,40,100,LAH0,full,null,normal,13003,0
R40H100T0DnormalS0A1,40,100,LAH0,full,null,normal,16430,0
R40H100T0DnormalS17A1,40,100,LAH0,full,null,normal,19695,0
R40H100T0DnormalS16A1,40,100,LAH0,full,null,normal,20915,0
R40H100T0DnormalS3A1,40,100,LAH0,full,null,normal,23091,0
R40H100T0DnormalS12A1,40,100,LAH0,full,null,normal,39103,0
R40H100T0DnormalS1A1,40,100,LAH0,full,null,normal,42904,0
R40H100T0DnormalS5A1,40,100,LAH0,full,null,normal,53699,0
R40H100T0DnormalS8A0,40,100,MPGM,full,null,normal,2764,8100036
R40H100T0DnormalS6A0,40,100,MPGM,full,null,normal,5784,8129568
R40H100T0DnormalS4A0,40,100,MPGM,full,null,normal,10086,8125775
R40H100T0DnormalS14A0,40,100,MPGM,full,null,normal,11493,8046449
R40H100T0DnormalS2A0,40,100,MPGM,full,null,normal,13003,8107213
R40H100T0DnormalS9A0,40,100,MPGM,full,null,normal,13494,8154244
R40H100T0DnormalS0A0,40,100,MPGM,full,null,normal,16430,8099579
R40H100T0DnormalS19A0,40,100,MPGM,full,null,normal,18962,8132200
R40H100T0DnormalS17A0,40,100,MPGM,full,null,normal,19695,8117453
R40H100T0DnormalS16A0,40,100,MPGM,full,null,normal,20915,8126474
R40H100T0DnormalS3A0,40,100,MPGM,full,null,normal,23091,8102836
R40H100T0DnormalS7A0,40,100,MPGM,full,null,normal,27181,8131271
R40H100T0DnormalS10A0,40,100,MPGM,full,null,normal,27917,8087442
R40H100T0DnormalS12A0,40,100,MPGM,full,null,normal,39103,8147104
R40H100T0DnormalS1A0,40,100,MPGM,full,null,normal,42904,8084747
R40H100T0DnormalS11A0,40,100,MPGM,full,null,normal,46068,8165082
R40H100T0DnormalS13A0,40,100,MPGM,full,null,normal,51660,8125680
R40H100T0DnormalS5A0,40,100,MPGM,full,null,normal,53699,8092066
R40H100T0DnormalS15A0,40,100,MPGM,full,null,normal,54377,8093163
R40H100T0DnormalS18A0,40,100,MPGM,full,null,normal,61581,8143307
R50H10T0DnormalS8A1,50,10,LAH0,full,null,normal,2764,1353078
R50H10T0DnormalS6A1,50,10,LAH0,full,null,normal,5784,1351333
R50H10T0DnormalS4A1,50,10,LAH0,full,null,normal,10086,1345426
R50H10T0DnormalS14A1,50,10,LAH0,full,null,normal,11493,1353817
R50H10T0DnormalS2A1,50,10,LAH0,full,null,normal,13003,1348086
R50H10T0DnormalS9A1,50,10,LAH0,full,null,normal,13494,1353762
R50H10T0DnormalS0A1,50,10,LAH0,full,null,normal,16430,1353794
R50H10T0DnormalS19A1,50,10,LAH0,full,null,normal,18962,1349185
R50H10T0DnormalS17A1,50,10,LAH0,full,null,normal,19695,1360838
R50H10T0DnormalS16A1,50,10,LAH0,full,null,normal,20915,1359896
R50H10T0DnormalS3A1,50,10,LAH0,full,null,normal,23091,1352448
R50H10T0DnormalS7A1,50,10,LAH0,full,null,normal,27181,1355992
R50H10T0DnormalS10A1,50,10,LAH0,full,null,normal,27917,1347480
R50H10T0DnormalS12A1,50,10,LAH0,full,null,normal,39103,1359587
R50H10T0DnormalS1A1,50,10,LAH0,full,null,normal,42904,1348305
R50H10T0DnormalS11A1,50,10,LAH0,full,null,normal,46068,1341407
R50H10T0DnormalS13A1,50,10,LAH0,full,null,normal,51660,1348576
R50H10T0DnormalS5A1,50,10,LAH0,full,null,normal,53699,1357730
R50H10T0DnormalS15A1,50,10,LAH0,full,null,normal,54377,1353188
R50H10T0DnormalS18A1,50,10,LAH0,full,null,normal,61581,1361546
R50H10T0DnormalS8A0,50,10,MPGM,full,null,normal,2764,1353278
R50H10T0DnormalS6A0,50,10,MPGM,full,null,normal,5784,1351630
R50H10T0DnormalS4A0,50,10,MPGM,full,null,normal,10086,1345391
R50H10T0DnormalS14A0,50,10,MPGM,full,null,normal,11493,1353890
R50H10T0DnormalS2A0,50,10,MPGM,full,null,normal,13003,1348094
R50H10T0DnormalS9A0,50,10,MPGM,full,null,normal,13494,1353813
R50H10T0DnormalS0A0,50,10,MPGM,full,null,normal,16430,1353833
R50H10T0DnormalS19A0,50,10,MPGM,full,null,normal,18962,1349262
R50H10T0DnormalS17A0,50,10,MPGM,full,null,normal,19695,1361050
R50H10T0DnormalS16A0,50,10,MPGM,full,null,normal,20915,1359850
R50H10T0DnormalS3A0,50,10,MPGM,full,null,normal,23091,1352515
R50H10T0DnormalS7A0,50,10,MPGM,full,null,normal,27181,1356132
R50H10T0DnormalS10A0,50,10,MPGM,full,null,normal,27917,1347704
R50H10T0DnormalS12A0,50,10,MPGM,full,null,normal,39103,1359539
R50H10T0DnormalS1A0,50,10,MPGM,full,null,normal,42904,1348504
R50H10T0DnormalS11A0,50,10,MPGM,full,null,normal,46068,1341592
R50H10T0DnormalS13A0,50,10,MPGM,full,null,normal,51660,1348666
R50H10T0DnormalS5A0,50,10,MPGM,full,null,normal,53699,1357467
R50H10T0DnormalS15A0,50,10,MPGM,full,null,normal,54377,1353205
R50H10T0DnormalS18A0,50,10,MPGM,full,null,normal,61581,1361642
R50H20T0DnormalS8A1,50,20,LAH0,full,null,normal,2764,2593269
R50H20T0DnormalS6A1,50,20,LAH0,full,null,normal,5784,2589352
R50H20T0DnormalS4A1,50,20,LAH0,full,null,normal,10086,2588668
R50H20T0DnormalS14A1,50,20,LAH0,full,null,normal,11493,2605375
R50H20T0DnormalS2A1,50,20,LAH0,full,null,normal,13003,2616488
R50H20T0DnormalS9A1,50,20,LAH0,full,null,normal,13494,2594737
R50H20T0DnormalS0A1,50,20,LAH0,full,null,normal,16430,2580535
R50H20T0DnormalS19A1,50,20,LAH0,full,null,normal,18962,2579075
R50H20T0DnormalS17A1,50,20,LAH0,full,null,normal,19695,2602677
R50H20T0DnormalS16A1,50,20,LAH0,full,null,normal,20915,2610560
R50H20T0DnormalS3A1,50,20,LAH0,full,null,normal,23091,2579176
R50H20T0DnormalS7A1,50,20,LAH0,full,null,normal,27181,2583378
R50H20T0DnormalS10A1,50,20,LAH0,full,null,normal,27917,2589296
R50H20T0DnormalS12A1,50,20,LAH0,full,null,normal,39103,2589323
R50H20T0DnormalS1A1,50,20,LAH0,full,null,normal,42904,2580811
R50H20T0DnormalS11A1,50,20,LAH0,full,null,normal,46068,2576612
R50H20T0DnormalS13A1,50,20,LAH0,full,null,normal,51660,2593664
R50H20T0DnormalS5A1,50,20,LAH0,full,null,normal,53699,2590600
R50H20T0DnormalS15A1,50,20,LAH0,full,null,normal,54377,2597320
R50H20T0DnormalS18A1,50,20,LAH0,full,null,normal,61581,2575165
R50H20T0DnormalS8A0,50,20,MPGM,full,null,normal,2764,2592893
R50H20T0DnormalS6A0,50,20,MPGM,full,null,normal,5784,2589346
R50H20T0DnormalS4A0,50,20,MPGM,full,null,normal,10086,2588785
R50H20T0DnormalS14A0,50,20,MPGM,full,null,normal,11493,2604547
R50H20T0DnormalS2A0,50,20,MPGM,full,null,normal,13003,2616432
R50H20T0DnormalS9A0,50,20,MPGM,full,null,normal,13494,2594864
R50H20T0DnormalS0A0,50,20,MPGM,full,null,normal,16430,2580726
R50H20T0DnormalS19A0,50,20,MPGM,full,null,normal,18962,2578986
R50H20T0DnormalS17A0,50,20,MPGM,full,null,normal,19695,2602912
R50H20T0DnormalS16A0,50,20,MPGM,full,null,normal,20915,2610741
R50H20T0DnormalS3A0,50,20,MPGM,full,null,normal,23091,2579169
R50H20T0DnormalS7A0,50,20,MPGM,full,null,normal,27181,2583487
R50H20T0DnormalS10A0,50,20,MPGM,full,null,normal,27917,2589215
R50H20T0DnormalS12A0,50,20,MPGM,full,null,normal,39103,2589388
R50H20T0DnormalS1A0,50,20,MPGM,full,null,normal,42904,2580717
R50H20T0DnormalS11A0,50,20,MPGM,full,null,normal,46068,2576947
R50H20T0DnormalS13A0,50,20,MPGM,full,null,normal,51660,2593889
R50H20T0DnormalS5A0,50,20,MPGM,full,null,normal,53699,2590615
R50H20T0DnormalS15A0,50,20,MPGM,full,null,normal,54377,2597326
R50H20T0DnormalS18A0,50,20,MPGM,full,null,normal,61581,2575183
R50H30T0DnormalS8A1,50,30,LAH0,full,null,normal,2764,3811292
R50H30T0DnormalS6A1,50,30,LAH0,full,null,normal,5784,3805310
R50H30T0DnormalS4A1,50,30,LAH0,full,null,normal,10086,3822191
R50H30T0DnormalS14A1,50,30,LAH0,full,null,normal,11493,3840852
R50H30T0DnormalS2A1,50,30,LAH0,full,null,normal,13003,3860830
R50H30T0DnormalS9A1,50,30,LAH0,full,null,normal,13494,3833703
R50H30T0DnormalS0A1,50,30,LAH0,full,null,normal,16430,3821489
R50H30T0DnormalS19A1,50,30,LAH0,full,null,normal,18962,3877271
R50H30T0DnormalS17A1,50,30,LAH0,full,null,normal,19695,3837254
R50H30T0DnormalS16A1,50,30,LAH0,full,null,normal,20915,3830683
R50H30T0DnormalS3A1,50,30,LAH0,full,null,normal,23091,3837596
R50H30T0DnormalS7A1,50,30,LAH0,full,null,normal,27181,3842832
R50H30T0DnormalS10A1,50,30,LAH0,full,null,normal,27917,3838642
R50H30T0DnormalS12A1,50,30,LAH0,full,null,normal,39103,3869608
R50H30T0DnormalS1A1,50,30,LAH0,full,null,normal,42904,3834379
R50H30T0DnormalS11A1,50,30,LAH0,full,null,normal,46068,3815630
R50H30T0DnormalS13A1,50,30,LAH0,full,null,normal,51660,3859859
R50H30T0DnormalS5A1,50,30,LAH0,full,null,normal,53699,3841540
R50H30T0DnormalS15A1,50,30,LAH0,full,null,normal,54377,3847359
R50H30T0DnormalS18A1,50,30,LAH0,full,null,normal,61581,3847265
R50H30T0DnormalS8A0,50,30,MPGM,full,null,normal,2764,3811476
R50H30T0DnormalS6A0,50,30,MPGM,full,null,normal,5784,3805286
R50H30T0DnormalS4A0,50,30,MPGM,full,null,normal,10086,3822412
R50H30T0DnormalS14A0,50,30,MPGM,full,null,normal,11493,3841073
R50H30T0DnormalS2A0,50,30,MPGM,full,null,normal,13003,3861621
R50H30T0DnormalS9A0,50,30,MPGM,full,null,normal,13494,3833254
R50H30T0DnormalS0A0,50,30,MPGM,full,null,normal,16430,3821350
R50H30T0DnormalS19A0,50,30,MPGM,full,null,normal,18962,3877055
R50H30T0DnormalS17A0,50,30,MPGM,full,null,normal,19695,3837450
R50H30T0DnormalS16A0,50,30,MPGM,full,null,normal,20915,3830884
R50H30T0DnormalS3A0,50,30,MPGM,full,null,normal,23091,3837395
R50H30T0DnormalS7A0,50,30,MPGM,full,null,normal,27181,3842790
R50H30T0DnormalS10A0,50,30,MPGM,full,null,normal,27917,3838982
R50H30T0DnormalS12A0,50,30,MPGM,full,null,normal,39103,3870175
R50H30T0DnormalS1A0,50,30,MPGM,full,null,normal,42904,3834276
R50H30T0DnormalS11A0,50,30,MPGM,full,null,normal,46068,3815836
R50H30T0DnormalS13A0,50,30,MPGM,full,null,normal,51660,3859921
R50H30T0DnormalS5A0,50,30,MPGM,full,null,normal,53699,3841290
R50H30T0DnormalS15A0,50,30,MPGM,full,null,normal,54377,3846900
R50H30T0DnormalS18A0,50,30,MPGM,full,null,normal,61581,3844833
R50H40T0DnormalS8A1,50,40,LAH0,full,null,normal,2764,5073823
R50H40T0DnormalS6A1,50,40,LAH0,full,null,normal,5784,5081345
R50H40T0DnormalS4A1,50,40,LAH0,full,null,normal,10086,5100202
R50H40T0DnormalS14A1,50,40,LAH0,full,null,normal,11493,5086022
R50H40T0DnormalS2A1,50,40,LAH0,full,null,normal,13003,5105955
R50H40T0DnormalS9A1,50,40,LAH0,full,null,normal,13494,5095028
R50H40T0DnormalS0A1,50,40,LAH0,full,null,normal,16430,5081515
R50H40T0DnormalS19A1,50,40,LAH0,full,null,normal,18962,5097221
R50H40T0DnormalS17A1,50,40,LAH0,full,null,normal,19695,5089148
R50H40T0DnormalS16A1,50,40,LAH0,full,null,normal,20915,5079420
R50H40T0DnormalS3A1,50,40,LAH0,full,null,normal,23091,5071302
R50H40T0DnormalS7A1,50,40,LAH0,full,null,normal,27181,5102069
R50H40T0DnormalS10A1,50,40,LAH0,full,null,normal,27917,5063262
R50H40T0DnormalS12A1,50,40,LAH0,full,null,normal,39103,5071905
R50H40T0DnormalS1A1,50,40,LAH0,full,null,normal,42904,5076788
R50H40T0DnormalS11A1,50,40,LAH0,full,null,normal,46068,5096128
R50H40T0DnormalS13A1,50,40,LAH0,full,null,normal,51660,5085264
R50H40T0DnormalS5A1,50,40,LAH0,full,null,normal,53699,5103328
R50H40T0DnormalS15A1,50,40,LAH0,full,null,normal,54377,5083612
R50H40T0DnormalS18A1,50,40,LAH0,full,null,normal,61581,5097744
R50H40T0DnormalS8A0,50,40,MPGM,full,null,normal,2764,5073896
R50H40T0DnormalS6A0,50,40,MPGM,full,null,normal,5784,5081200
R50H40T0DnormalS4A0,50,40,MPGM,full,null,normal,10086,5100127
R50H40T0DnormalS14A0,50,40,MPGM,full,null,normal,11493,5086015
R50H40T0DnormalS2A0,50,40,MPGM,full,null,normal,13003,5106298
R50H40T0DnormalS9A0,50,40,MPGM,full,null,normal,13494,5094872
R50H40T0DnormalS0A0,50,40,MPGM,full,null,normal,16430,5080618
R50H40T0DnormalS19A0,50,40,MPGM,full,null,normal,18962,5093543
R50H40T0DnormalS17A0,50,40,MPGM,full,null,normal,19695,5089242
R50H40T0DnormalS16A0,50,40,MPGM,full,null,normal,20915,5087011
R50H40T0DnormalS3A0,50,40,MPGM,full,null,normal,23091,5071268
R50H40T0DnormalS7A0,50,40,MPGM,full,null,normal,27181,5103324
R50H40T0DnormalS10A0,50,40,MPGM,full,null,normal,27917,5063510
R50H40T0DnormalS12A0,50,40,MPGM,full,null,normal,39103,5071111
R50H40T0DnormalS1A0,50,40,MPGM,full,null,normal,42904,5076724
R50H40T0DnormalS11A0,50,40,MPGM,full,null,normal,46068,5096523
R50H40T0DnormalS13A0,50,40,MPGM,full,null,normal,51660,5085457
R50H40T0DnormalS5A0,50,40,MPGM,full,null,normal,53699,5103305
R50H40T0DnormalS15A0,50,40,MPGM,full,null,normal,54377,5083465
R50H40T0DnormalS18A0,50,40,MPGM,full,null,normal,61581,5097643
R50H50T0DnormalS8A1,50,50,LAH0,full,null,normal,2764,6345534
R50H50T0DnormalS6A1,50,50,LAH0,full,null,normal,5784,6356673
R50H50T0DnormalS4A1,50,50,LAH0,full,null,normal,10086,6361346
R50H50T0DnormalS14A1,50,50,LAH0,full,null,normal,11493,6343948
R50H50T0DnormalS2A1,50,50,LAH0,full,null,normal,13003,6376737
R50H50T0DnormalS9A1,50,50,LAH0,full,null,normal,13494,6343788
R50H50T0DnormalS0A1,50,50,LAH0,full,null,normal,16430,6351722
R50H50T0DnormalS19A1,50,50,LAH0,full,null,normal,18962,6359028
R50H50T0DnormalS17A1,50,50,LAH0,full,null,normal,19695,6330029
R50H50T0DnormalS16A1,50,50,LAH0,full,null,normal,20915,6330798
R50H50T0DnormalS3A1,50,50,LAH0,full,null,normal,23091,6334712
R50H50T0DnormalS7A1,50,50,LAH0,full,null,normal,27181,6333145
R50H50T0DnormalS10A1,50,50,LAH0,full,null,normal,27917,6373494
R50H50T0DnormalS12A1,50,50,LAH0,full,null,normal,39103,6371599
R50H50T0DnormalS1A1,50,50,LAH0,full,null,normal,42904,6340159
R50H50T0DnormalS11A1,50,50,LAH0,full,null,normal,46068,6330079
R50H50T0DnormalS13A1,50,50,LAH0,full,null,normal,51660,6342521
R50H50T0DnormalS5A1,50,50,LAH0,full,null,normal,53699,6332441
R50H50T0DnormalS15A1,50,50,LAH0,full,null,normal,54377,6329674
R50H50T0DnormalS18A1,50,50,LAH0,full,null,normal,61581,6357020
R50H50T0DnormalS8A0,50,50,MPGM,full,null,normal,2764,6345650
R50H50T0DnormalS6A0,50,50,MPGM,full,null,normal,5784,6357503
R50H50T0DnormalS4A0,50,50,MPGM,full,null,normal,10086,6361392
R50H50T0DnormalS14A0,50,50,MPGM,full,null,normal,11493,6344053
R50H50T0DnormalS2A0,50,50,MPGM,full,null,normal,13003,6376912
R50H50T0DnormalS9A0,50,50,MPGM,full,null,normal,13494,6343864
R50H50T0DnormalS0A0,50,50,MPGM,full,null,normal,16430,6351496
R50H50T0DnormalS19A0,50,50,MPGM,full,null,normal,18962,6358753
R50H50T0DnormalS17A0,50,50,MPGM,full,null,normal,19695,6330265
R50H50T0DnormalS16A0,50,50,MPGM,full,null,normal,20915,6334413
R50H50T0DnormalS3A0,50,50,MPGM,full,null,normal,23091,6339814
R50H50T0DnormalS7A0,50,50,MPGM,full,null,normal,27181,6333559
R50H50T0DnormalS10A0,50,50,MPGM,full,null,normal,27917,6373543
R50H50T0DnormalS12A0,50,50,MPGM,full,null,normal,39103,6371558
R50H50T0DnormalS1A0,50,50,MPGM,full,null,normal,42904,6340194
R50H50T0DnormalS11A0,50,50,MPGM,full,null,normal,46068,6330150
R50H50T0DnormalS13A0,50,50,MPGM,full,null,normal,51660,6342079
R50H50T0DnormalS5A0,50,50,MPGM,full,null,normal,53699,6331682
R50H50T0DnormalS15A0,50,50,MPGM,full,null,normal,54377,6330224
R50H50T0DnormalS18A0,50,50,MPGM,full,null,normal,61581,6356812
R50H60T0DnormalS8A1,50,60,LAH0,full,null,normal,2764,7591659
R50H60T0DnormalS6A1,50,60,LAH0,full,null,normal,5784,7634534
R50H60T0DnormalS4A1,50,60,LAH0,full,null,normal,10086,7628929
R50H60T0DnormalS14A1,50,60,LAH0,full,null,normal,11493,7617172
R50H60T0DnormalS2A1,50,60,LAH0,full,null,normal,13003,7620419
R50H60T0DnormalS9A1,50,60,LAH0,full,null,normal,13494,7632790
R50H60T0DnormalS0A1,50,60,LAH0,full,null,normal,16430,7622900
R50H60T0DnormalS19A1,50,60,LAH0,full,null,normal,18962,7598867
R50H60T0DnormalS17A1,50,60,LAH0,full,null,normal,19695,7551245
R50H60T0DnormalS16A1,50,60,LAH0,full,null,normal,20915,0
R50H60T0DnormalS3A1,50,60,LAH0,full,null,normal,23091,7616058
R50H60T0DnormalS7A1,50,60,LAH0,full,null,normal,27181,7598667
R50H60T0DnormalS10A1,50,60,LAH0,full,null,normal,27917,7587118
R50H60T0DnormalS12A1,50,60,LAH0,full,null,normal,39103,7631736
R50H60T0DnormalS1A1,50,60,LAH0,full,null,normal,42904,7578583
R50H60T0DnormalS11A1,50,60,LAH0,full,null,normal,46068,7596582
R50H60T0DnormalS13A1,50,60,LAH0,full,null,normal,51660,7627326
R50H60T0DnormalS5A1,50,60,LAH0,full,null,normal,53699,7656065
R50H60T0DnormalS15A1,50,60,LAH0,full,null,normal,54377,0
R50H60T0DnormalS18A1,50,60,LAH0,full,null,normal,61581,7609775
R50H60T0DnormalS8A0,50,60,MPGM,full,null,normal,2764,7591529
R50H60T0DnormalS6A0,50,60,MPGM,full,null,normal,5784,7635029
R50H60T0DnormalS4A0,50,60,MPGM,full,null,normal,10086,7632295
R50H60T0DnormalS14A0,50,60,MPGM,full,null,normal,11493,7618630
R50H60T0DnormalS2A0,50,60,MPGM,full,null,normal,13003,7620395
R50H60T0DnormalS9A0,50,60,MPGM,full,null,normal,13494,7632726
R50H60T0DnormalS0A0,50,60,MPGM,full,null,normal,16430,7622732
R50H60T0DnormalS19A0,50,60,MPGM,full,null,normal,18962,7598796
R50H60T0DnormalS17A0,50,60,MPGM,full,null,normal,19695,7556321
R50H60T0DnormalS16A0,50,60,MPGM,full,null,normal,20915,7619126
R50H60T0DnormalS3A0,50,60,MPGM,full,null,normal,23091,7617297
R50H60T0DnormalS7A0,50,60,MPGM,full,null,normal,27181,7597841
R50H60T0DnormalS10A0,50,60,MPGM,full,null,normal,27917,7586853
R50H60T0DnormalS12A0,50,60,MPGM,full,null,normal,39103,7630593
R50H60T0DnormalS1A0,50,60,MPGM,full,null,normal,42904,7578438
R50H60T0DnormalS11A0,50,60,MPGM,full,null,normal,46068,7596708
R50H60T0DnormalS13A0,50,60,MPGM,full,null,normal,51660,7628033
R50H60T0DnormalS5A0,50,60,MPGM,full,null,normal,53699,7655214
R50H60T0DnormalS15A0,50,60,MPGM,full,null,normal,54377,7617593
R50H60T0DnormalS18A0,50,60,MPGM,full,null,normal,61581,7609532
R50H70T0DnormalS8A1,50,70,LAH0,full,null,normal,2764,0
R50H70T0DnormalS6A1,50,70,LAH0,full,null,normal,5784,0
R50H70T0DnormalS4A1,50,70,LAH0,full,null,normal,10086,0
R50H70T0DnormalS14A1,50,70,LAH0,full,null,normal,11493,0
R50H70T0DnormalS2A1,50,70,LAH0,full,null,normal,13003,0
R50H70T0DnormalS9A1,50,70,LAH0,full,null,normal,13494,0
R50H70T0DnormalS0A1,50,70,LAH0,full,null,normal,16430,0
R50H70T0DnormalS19A1,50,70,LAH0,full,null,normal,18962,0
R50H70T0DnormalS17A1,50,70,LAH0,full,null,normal,19695,0
R50H70T0DnormalS16A1,50,70,LAH0,full,null,normal,20915,0
R50H70T0DnormalS3A1,50,70,LAH0,full,null,normal,23091,0
R50H70T0DnormalS7A1,50,70,LAH0,full,null,normal,27181,0
R50H70T0DnormalS10A1,50,70,LAH0,full,null,normal,27917,0
R50H70T0DnormalS12A1,50,70,LAH0,full,null,normal,39103,0
R50H70T0DnormalS1A1,50,70,LAH0,full,null,normal,42904,0
R50H70T0DnormalS11A1,50,70,LAH0,full,null,normal,46068,0
R50H70T0DnormalS13A1,50,70,LAH0,full,null,normal,51660,0
R50H70T0DnormalS5A1,50,70,LAH0,full,null,normal,53699,0
R50H70T0DnormalS15A1,50,70,LAH0,full,null,normal,54377,0
R50H70T0DnormalS18A1,50,70,LAH0,full,null,normal,61581,0
R50H70T0DnormalS8A0,50,70,MPGM,full,null,normal,2764,8860951
R50H70T0DnormalS6A0,50,70,MPGM,full,null,normal,5784,8859721
R50H70T0DnormalS4A0,50,70,MPGM,full,null,normal,10086,8862544
R50H70T0DnormalS14A0,50,70,MPGM,full,null,normal,11493,8818586
R50H70T0DnormalS2A0,50,70,MPGM,full,null,normal,13003,8847719
R50H70T0DnormalS9A0,50,70,MPGM,full,null,normal,13494,8880455
R50H70T0DnormalS0A0,50,70,MPGM,full,null,normal,16430,8868013
R50H70T0DnormalS19A0,50,70,MPGM,full,null,normal,18962,8822576
R50H70T0DnormalS17A0,50,70,MPGM,full,null,normal,19695,8887021
R50H70T0DnormalS16A0,50,70,MPGM,full,null,normal,20915,8852133
R50H70T0DnormalS3A0,50,70,MPGM,full,null,normal,23091,8898859
R50H70T0DnormalS7A0,50,70,MPGM,full,null,normal,27181,8892361
R50H70T0DnormalS10A0,50,70,MPGM,full,null,normal,27917,8887764
R50H70T0DnormalS12A0,50,70,MPGM,full,null,normal,39103,8935525
R50H70T0DnormalS1A0,50,70,MPGM,full,null,normal,42904,8870737
R50H70T0DnormalS11A0,50,70,MPGM,full,null,normal,46068,8887215
R50H70T0DnormalS13A0,50,70,MPGM,full,null,normal,51660,8850772
R50H70T0DnormalS5A0,50,70,MPGM,full,null,normal,53699,8903821
R50H70T0DnormalS15A0,50,70,MPGM,full,null,normal,54377,8873985
R50H70T0DnormalS18A0,50,70,MPGM,full,null,normal,61581,8937728
R50H80T0DnormalS8A1,50,80,LAH0,full,null,normal,2764,0
R50H80T0DnormalS6A1,50,80,LAH0,full,null,normal,5784,0
R50H80T0DnormalS4A1,50,80,LAH0,full,null,normal,10086,0
