File Name, Number of Robots, Number of Rounds, Algorithm, Graph Type, Link Density, Distribution, Seed, Final Cumulative Signal Strength
R10H40T1DnormalS6A0,10,40,MPGM,random,0.5,normal,6325,54665.0
R10H40T2DnormalS6A0,10,40,MPGM,random,0.8,normal,6325,54665.0
R10H40T3DnormalS6A0,10,40,MPGM,random,1.0,normal,6325,54665.0
R10H40T4DnormalS6A0,10,40,MPGM,random,1.2,normal,6325,54665.0
R10H40T5DnormalS6A0,10,40,MPGM,random,1.5,normal,6325,62668.0
R10H40T6DnormalS6A0,10,40,MPGM,random,2.0,normal,6325,85137.0
R10H40T7DnormalS6A0,10,40,MPGM,random,3.0,normal,6325,127450.0
R10H40T8DnormalS3A0,10,40,MPGM,random,6.0,normal,28060,0.0
R10H40T1DnormalS3A0,10,40,MPGM,random,0.5,normal,28060,55532.0
R10H40T2DnormalS3A0,10,40,MPGM,random,0.8,normal,28060,55532.0
R10H40T3DnormalS3A0,10,40,MPGM,random,1.0,normal,28060,55532.0
R10H40T4DnormalS3A0,10,40,MPGM,random,1.2,normal,28060,55532.0
R10H40T5DnormalS3A0,10,40,MPGM,random,1.5,normal,28060,59075.0
R10H40T6DnormalS3A0,10,40,MPGM,random,2.0,normal,28060,82272.0
R10H40T7DnormalS3A0,10,40,MPGM,random,3.0,normal,28060,124759.0
R10H40T8DnormalS1A0,10,40,MPGM,random,6.0,normal,30125,0.0
R10H40T1DnormalS1A0,10,40,MPGM,random,0.5,normal,30125,45765.0
R10H40T2DnormalS1A0,10,40,MPGM,random,0.8,normal,30125,45765.0
R10H40T3DnormalS1A0,10,40,MPGM,random,1.0,normal,30125,45765.0
R10H40T4DnormalS1A0,10,40,MPGM,random,1.2,normal,30125,49958.0
R10H40T5DnormalS1A0,10,40,MPGM,random,1.5,normal,30125,66601.0
R10H40T6DnormalS1A0,10,40,MPGM,random,2.0,normal,30125,82357.0
R10H40T7DnormalS1A0,10,40,MPGM,random,3.0,normal,30125,125611.0
R10H40T8DnormalS4A0,10,40,MPGM,random,6.0,normal,33626,0.0
R10H40T1DnormalS4A0,10,40,MPGM,random,0.5,normal,33626,74140.0
R10H40T2DnormalS4A0,10,40,MPGM,random,0.8,normal,33626,74140.0
R10H40T3DnormalS4A0,10,40,MPGM,random,1.0,normal,33626,74140.0
R10H40T4DnormalS4A0,10,40,MPGM,random,1.2,normal,33626,74140.0
R10H40T5DnormalS4A0,10,40,MPGM,random,1.5,normal,33626,74140.0
R10H40T6DnormalS4A0,10,40,MPGM,random,2.0,normal,33626,81840.0
R10H40T7DnormalS4A0,10,40,MPGM,random,3.0,normal,33626,127870.0
R10H40T8DnormalS5A0,10,40,MPGM,random,6.0,normal,34445,0.0
R10H40T1DnormalS5A0,10,40,MPGM,random,0.5,normal,34445,28500.0
R10H40T2DnormalS5A0,10,40,MPGM,random,0.8,normal,34445,31806.0
R10H40T3DnormalS5A0,10,40,MPGM,random,1.0,normal,34445,42931.0
R10H40T4DnormalS5A0,10,40,MPGM,random,1.2,normal,34445,50114.0
R10H40T5DnormalS5A0,10,40,MPGM,random,1.5,normal,34445,61550.0
R10H40T6DnormalS5A0,10,40,MPGM,random,2.0,normal,34445,83495.0
R10H40T7DnormalS5A0,10,40,MPGM,random,3.0,normal,34445,129028.0
R10H40T8DnormalS0A0,10,40,MPGM,random,6.0,normal,36223,0.0
R10H40T1DnormalS0A0,10,40,MPGM,random,0.5,normal,36223,53313.0
R10H40T2DnormalS0A0,10,40,MPGM,random,0.8,normal,36223,53313.0
R10H40T3DnormalS0A0,10,40,MPGM,random,1.0,normal,36223,53313.0
R10H40T4DnormalS0A0,10,40,MPGM,random,1.2,normal,36223,53313.0
R10H40T5DnormalS0A0,10,40,MPGM,random,1.5,normal,36223,63154.0
R10H40T6DnormalS0A0,10,40,MPGM,random,2.0,normal,36223,82565.0
R10H40T7DnormalS0A0,10,40,MPGM,random,3.0,normal,36223,123956.0
R10H40T8DnormalS8A0,10,40,MPGM,random,6.0,normal,37611,0.0
R10H40T5DnormalS8A0,10,40,MPGM,random,1.5,normal,37611,56887.0
R10H40T1DnormalS8A0,10,40,MPGM,random,0.5,normal,37611,60220.0
R10H40T2DnormalS8A0,10,40,MPGM,random,0.8,normal,37611,60220.0
R10H40T3DnormalS8A0,10,40,MPGM,random,1.0,normal,37611,60220.0
R10H40T4DnormalS8A0,10,40,MPGM,random,1.2,normal,37611,60220.0
R10H40T6DnormalS8A0,10,40,MPGM,random,2.0,normal,37611,82455.0
R10H40T7DnormalS8A0,10,40,MPGM,random,3.0,normal,37611,123162.0
R10H40T8DnormalS9A0,10,40,MPGM,random,6.0,normal,59237,0.0
R10H40T1DnormalS9A0,10,40,MPGM,random,0.5,normal,59237,42368.0
R10H40T2DnormalS9A0,10,40,MPGM,random,0.8,normal,59237,42368.0
R10H40T3DnormalS9A0,10,40,MPGM,random,1.0,normal,59237,42368.0
R10H40T4DnormalS9A0,10,40,MPGM,random,1.2,normal,59237,53570.0
R10H40T5DnormalS9A0,10,40,MPGM,random,1.5,normal,59237,60502.0
R10H40T6DnormalS9A0,10,40,MPGM,random,2.0,normal,59237,86199.0
R10H40T7DnormalS9A0,10,40,MPGM,random,3.0,normal,59237,132262.0
R10H50T0DnormalS7A0,10,50,MPGM,chain,null,normal,5312,50494.0
R10H50T0DnormalS2A0,10,50,MPGM,chain,null,normal,5680,50484.0
R10H50T0DnormalS6A0,10,50,MPGM,chain,null,normal,6325,51164.0
R10H50T0DnormalS3A0,10,50,MPGM,chain,null,normal,28060,51171.0
R10H50T0DnormalS1A0,10,50,MPGM,chain,null,normal,30125,52112.0
R10H50T0DnormalS4A0,10,50,MPGM,chain,null,normal,33626,51612.0
R10H50T0DnormalS5A0,10,50,MPGM,chain,null,normal,34445,54152.0
R10H50T0DnormalS0A0,10,50,MPGM,chain,null,normal,36223,51649.0
R10H50T0DnormalS8A0,10,50,MPGM,chain,null,normal,37611,51018.0
R10H50T0DnormalS9A0,10,50,MPGM,chain,null,normal,59237,52972.0
R10H50T9DnormalS7A0,10,50,MPGM,full,null,normal,5312,249418.0
R10H50T9DnormalS2A0,10,50,MPGM,full,null,normal,5680,247625.0
R10H50T9DnormalS6A0,10,50,MPGM,full,null,normal,6325,247811.0
R10H50T9DnormalS3A0,10,50,MPGM,full,null,normal,28060,246729.0
R10H50T9DnormalS1A0,10,50,MPGM,full,null,normal,30125,249016.0
R10H50T9DnormalS4A0,10,50,MPGM,full,null,normal,33626,247058.0
R10H50T9DnormalS5A0,10,50,MPGM,full,null,normal,34445,249660.0
R10H50T9DnormalS0A0,10,50,MPGM,full,null,normal,36223,249712.0
R10H50T9DnormalS8A0,10,50,MPGM,full,null,normal,37611,247049.0
R10H50T9DnormalS9A0,10,50,MPGM,full,null,normal,59237,243787.0
R10H50T8DnormalS7A0,10,50,MPGM,random,6.0,normal,5312,0.0
R10H50T1DnormalS7A0,10,50,MPGM,random,0.5,normal,5312,45249.0
R10H50T2DnormalS7A0,10,50,MPGM,random,0.8,normal,5312,45249.0
R10H50T3DnormalS7A0,10,50,MPGM,random,1.0,normal,5312,50882.0
R10H50T4DnormalS7A0,10,50,MPGM,random,1.2,normal,5312,59529.0
R10H50T5DnormalS7A0,10,50,MPGM,random,1.5,normal,5312,77547.0
R10H50T6DnormalS7A0,10,50,MPGM,random,2.0,normal,5312,110690.0
R10H50T7DnormalS7A0,10,50,MPGM,random,3.0,normal,5312,157694.0
R10H50T8DnormalS2A0,10,50,MPGM,random,6.0,normal,5680,0.0
R10H50T3DnormalS2A0,10,50,MPGM,random,1.0,normal,5680,48870.0
R10H50T2DnormalS2A0,10,50,MPGM,random,0.8,normal,5680,48870.0
R10H50T1DnormalS2A0,10,50,MPGM,random,0.5,normal,5680,48870.0
R10H50T4DnormalS2A0,10,50,MPGM,random,1.2,normal,5680,62773.0
R10H50T5DnormalS2A0,10,50,MPGM,random,1.5,normal,5680,77959.0
R10H50T6DnormalS2A0,10,50,MPGM,random,2.0,normal,5680,105129.0
R10H50T7DnormalS2A0,10,50,MPGM,random,3.0,normal,5680,159100.0
R10H50T8DnormalS6A0,10,50,MPGM,random,6.0,normal,6325,0.0
R10H50T4DnormalS6A0,10,50,MPGM,random,1.2,normal,6325,66517.0
R10H50T1DnormalS6A0,10,50,MPGM,random,0.5,normal,6325,66517.0
R10H50T2DnormalS6A0,10,50,MPGM,random,0.8,normal,6325,66517.0
R10H50T3DnormalS6A0,10,50,MPGM,random,1.0,normal,6325,66517.0
R10H50T5DnormalS6A0,10,50,MPGM,random,1.5,normal,6325,78010.0
R10H50T6DnormalS6A0,10,50,MPGM,random,2.0,normal,6325,108020.0
R10H50T7DnormalS6A0,10,50,MPGM,random,3.0,normal,6325,154846.0
R10H50T8DnormalS3A0,10,50,MPGM,random,6.0,normal,28060,0.0
R10H50T2DnormalS3A0,10,50,MPGM,random,0.8,normal,28060,73394.0
R10H50T3DnormalS3A0,10,50,MPGM,random,1.0,normal,28060,73394.0
R10H50T1DnormalS3A0,10,50,MPGM,random,0.5,normal,28060,73394.0
R10H50T4DnormalS3A0,10,50,MPGM,random,1.2,normal,28060,73394.0
R10H50T5DnormalS3A0,10,50,MPGM,random,1.5,normal,28060,80133.0
R10H50T6DnormalS3A0,10,50,MPGM,random,2.0,normal,28060,104682.0
R10H50T7DnormalS3A0,10,50,MPGM,random,3.0,normal,28060,153861.0
R10H50T8DnormalS1A0,10,50,MPGM,random,6.0,normal,30125,0.0
R10H50T3DnormalS1A0,10,50,MPGM,random,1.0,normal,30125,57189.0
R10H50T1DnormalS1A0,10,50,MPGM,random,0.5,normal,30125,57189.0
R10H50T2DnormalS1A0,10,50,MPGM,random,0.8,normal,30125,57189.0
R10H50T4DnormalS1A0,10,50,MPGM,random,1.2,normal,30125,62425.0
R10H50T5DnormalS1A0,10,50,MPGM,random,1.5,normal,30125,74537.0
R10H50T6DnormalS1A0,10,50,MPGM,random,2.0,normal,30125,109001.0
R10H50T7DnormalS1A0,10,50,MPGM,random,3.0,normal,30125,150884.0
R10H50T8DnormalS4A0,10,50,MPGM,random,6.0,normal,33626,0.0
R10H50T2DnormalS4A0,10,50,MPGM,random,0.8,normal,33626,88251.0
R10H50T5DnormalS4A0,10,50,MPGM,random,1.5,normal,33626,88251.0
R10H50T3DnormalS4A0,10,50,MPGM,random,1.0,normal,33626,88251.0
R10H50T1DnormalS4A0,10,50,MPGM,random,0.5,normal,33626,88251.0
R10H50T4DnormalS4A0,10,50,MPGM,random,1.2,normal,33626,88251.0
R10H50T6DnormalS4A0,10,50,MPGM,random,2.0,normal,33626,101488.0
R10H50T7DnormalS4A0,10,50,MPGM,random,3.0,normal,33626,162377.0
R10H50T8DnormalS5A0,10,50,MPGM,random,6.0,normal,34445,0.0
R10H50T1DnormalS5A0,10,50,MPGM,random,0.5,normal,34445,35268.0
R10H50T2DnormalS5A0,10,50,MPGM,random,0.8,normal,34445,40846.0
R10H50T3DnormalS5A0,10,50,MPGM,random,1.0,normal,34445,53927.0
R10H50T4DnormalS5A0,10,50,MPGM,random,1.2,normal,34445,62109.0
R10H50T5DnormalS5A0,10,50,MPGM,random,1.5,normal,34445,76276.0
R10H50T6DnormalS5A0,10,50,MPGM,random,2.0,normal,34445,103251.0
R10H50T7DnormalS5A0,10,50,MPGM,random,3.0,normal,34445,161279.0
R10H50T8DnormalS0A0,10,50,MPGM,random,6.0,normal,36223,0.0
R10H50T2DnormalS0A0,10,50,MPGM,random,0.8,normal,36223,66342.0
R10H50T1DnormalS0A0,10,50,MPGM,random,0.5,normal,36223,66342.0
R10H50T3DnormalS0A0,10,50,MPGM,random,1.0,normal,36223,66342.0
R10H50T4DnormalS0A0,10,50,MPGM,random,1.2,normal,36223,66342.0
R10H50T5DnormalS0A0,10,50,MPGM,random,1.5,normal,36223,80491.0
R10H50T6DnormalS0A0,10,50,MPGM,random,2.0,normal,36223,104305.0
R10H50T7DnormalS0A0,10,50,MPGM,random,3.0,normal,36223,160168.0
R10H50T8DnormalS8A0,10,50,MPGM,random,6.0,normal,37611,0.0
R10H50T1DnormalS8A0,10,50,MPGM,random,0.5,normal,37611,72874.0
R10H50T3DnormalS8A0,10,50,MPGM,random,1.0,normal,37611,72874.0
R10H50T4DnormalS8A0,10,50,MPGM,random,1.2,normal,37611,72874.0
R10H50T2DnormalS8A0,10,50,MPGM,random,0.8,normal,37611,72874.0
R10H50T5DnormalS8A0,10,50,MPGM,random,1.5,normal,37611,78396.0
R10H50T6DnormalS8A0,10,50,MPGM,random,2.0,normal,37611,102884.0
R10H50T7DnormalS8A0,10,50,MPGM,random,3.0,normal,37611,153362.0
R10H50T8DnormalS9A0,10,50,MPGM,random,6.0,normal,59237,0.0
R10H50T1DnormalS9A0,10,50,MPGM,random,0.5,normal,59237,54355.0
R10H50T2DnormalS9A0,10,50,MPGM,random,0.8,normal,59237,54355.0
R10H50T3DnormalS9A0,10,50,MPGM,random,1.0,normal,59237,54355.0
R10H50T4DnormalS9A0,10,50,MPGM,random,1.2,normal,59237,62641.0
R10H50T5DnormalS9A0,10,50,MPGM,random,1.5,normal,59237,76509.0
R10H50T6DnormalS9A0,10,50,MPGM,random,2.0,normal,59237,99594.0
R10H50T7DnormalS9A0,10,50,MPGM,random,3.0,normal,59237,160857.0
R10H60T0DnormalS7A0,10,60,MPGM,chain,null,normal,5312,62162.0
R10H60T0DnormalS2A0,10,60,MPGM,chain,null,normal,5680,61429.0
R10H60T0DnormalS6A0,10,60,MPGM,chain,null,normal,6325,61946.0
R10H60T0DnormalS3A0,10,60,MPGM,chain,null,normal,28060,61258.0
R10H60T0DnormalS1A0,10,60,MPGM,chain,null,normal,30125,62437.0
R10H60T0DnormalS4A0,10,60,MPGM,chain,null,normal,33626,61892.0
R10H60T0DnormalS5A0,10,60,MPGM,chain,null,normal,34445,61393.0
R10H60T0DnormalS0A0,10,60,MPGM,chain,null,normal,36223,60248.0
R10H60T0DnormalS8A0,10,60,MPGM,chain,null,normal,37611,61227.0
R10H60T0DnormalS9A0,10,60,MPGM,chain,null,normal,59237,60500.0
R10H60T9DnormalS7A0,10,60,MPGM,full,null,normal,5312,295483.0
R10H60T9DnormalS2A0,10,60,MPGM,full,null,normal,5680,295231.0
R10H60T9DnormalS6A0,10,60,MPGM,full,null,normal,6325,295538.0
R10H60T9DnormalS3A0,10,60,MPGM,full,null,normal,28060,298727.0
R10H60T9DnormalS1A0,10,60,MPGM,full,null,normal,30125,300580.0
R10H60T9DnormalS4A0,10,60,MPGM,full,null,normal,33626,295430.0
R10H60T9DnormalS5A0,10,60,MPGM,full,null,normal,34445,288474.0
R10H60T9DnormalS0A0,10,60,MPGM,full,null,normal,36223,296275.0
R10H60T9DnormalS8A0,10,60,MPGM,full,null,normal,37611,297375.0
R10H60T9DnormalS9A0,10,60,MPGM,full,null,normal,59237,294210.0
R10H60T8DnormalS7A0,10,60,MPGM,random,6.0,normal,5312,0.0
R10H60T1DnormalS7A0,10,60,MPGM,random,0.5,normal,5312,57418.0
R10H60T2DnormalS7A0,10,60,MPGM,random,0.8,normal,5312,57418.0
R10H60T3DnormalS7A0,10,60,MPGM,random,1.0,normal,5312,64282.0
R10H60T4DnormalS7A0,10,60,MPGM,random,1.2,normal,5312,72306.0
R10H60T5DnormalS7A0,10,60,MPGM,random,1.5,normal,5312,94928.0
R10H60T6DnormalS7A0,10,60,MPGM,random,2.0,normal,5312,127034.0
R10H60T7DnormalS7A0,10,60,MPGM,random,3.0,normal,5312,185152.0
R10H60T8DnormalS2A0,10,60,MPGM,random,6.0,normal,5680,0.0
R10H60T1DnormalS2A0,10,60,MPGM,random,0.5,normal,5680,59500.0
R10H60T3DnormalS2A0,10,60,MPGM,random,1.0,normal,5680,59500.0
R10H60T2DnormalS2A0,10,60,MPGM,random,0.8,normal,5680,59500.0
R10H60T4DnormalS2A0,10,60,MPGM,random,1.2,normal,5680,74100.0
R10H60T5DnormalS2A0,10,60,MPGM,random,1.5,normal,5680,96372.0
R10H60T6DnormalS2A0,10,60,MPGM,random,2.0,normal,5680,117769.0
R10H60T7DnormalS2A0,10,60,MPGM,random,3.0,normal,5680,192391.0
R10H60T8DnormalS6A0,10,60,MPGM,random,6.0,normal,6325,0.0
R10H60T3DnormalS6A0,10,60,MPGM,random,1.0,normal,6325,81080.0
R10H60T4DnormalS6A0,10,60,MPGM,random,1.2,normal,6325,81080.0
R10H60T1DnormalS6A0,10,60,MPGM,random,0.5,normal,6325,81080.0
R10H60T2DnormalS6A0,10,60,MPGM,random,0.8,normal,6325,81080.0
R10H60T5DnormalS6A0,10,60,MPGM,random,1.5,normal,6325,92852.0
R10H60T6DnormalS6A0,10,60,MPGM,random,2.0,normal,6325,127587.0
R10H60T7DnormalS6A0,10,60,MPGM,random,3.0,normal,6325,190827.0
R10H60T8DnormalS3A0,10,60,MPGM,random,6.0,normal,28060,0.0
R10H60T2DnormalS3A0,10,60,MPGM,random,0.8,normal,28060,83457.0
R10H60T4DnormalS3A0,10,60,MPGM,random,1.2,normal,28060,83457.0
R10H60T3DnormalS3A0,10,60,MPGM,random,1.0,normal,28060,83457.0
R10H60T1DnormalS3A0,10,60,MPGM,random,0.5,normal,28060,83457.0
R10H60T5DnormalS3A0,10,60,MPGM,random,1.5,normal,28060,92631.0
R10H60T6DnormalS3A0,10,60,MPGM,random,2.0,normal,28060,126873.0
R10H60T7DnormalS3A0,10,60,MPGM,random,3.0,normal,28060,183562.0
R10H60T8DnormalS1A0,10,60,MPGM,random,6.0,normal,30125,0.0
R10H60T1DnormalS1A0,10,60,MPGM,random,0.5,normal,30125,68303.0
R10H60T3DnormalS1A0,10,60,MPGM,random,1.0,normal,30125,68303.0
R10H60T2DnormalS1A0,10,60,MPGM,random,0.8,normal,30125,68303.0
R10H60T4DnormalS1A0,10,60,MPGM,random,1.2,normal,30125,73308.0
R10H60T5DnormalS1A0,10,60,MPGM,random,1.5,normal,30125,94942.0
R10H60T6DnormalS1A0,10,60,MPGM,random,2.0,normal,30125,129241.0
R10H60T7DnormalS1A0,10,60,MPGM,random,3.0,normal,30125,190928.0
R10H60T8DnormalS4A0,10,60,MPGM,random,6.0,normal,33626,0.0
R10H60T1DnormalS4A0,10,60,MPGM,random,0.5,normal,33626,105124.0
R10H60T4DnormalS4A0,10,60,MPGM,random,1.2,normal,33626,105124.0
R10H60T5DnormalS4A0,10,60,MPGM,random,1.5,normal,33626,105124.0
R10H60T2DnormalS4A0,10,60,MPGM,random,0.8,normal,33626,105124.0
R10H60T3DnormalS4A0,10,60,MPGM,random,1.0,normal,33626,105124.0
R10H60T6DnormalS4A0,10,60,MPGM,random,2.0,normal,33626,123393.0
R10H60T7DnormalS4A0,10,60,MPGM,random,3.0,normal,33626,197618.0
R10H60T8DnormalS5A0,10,60,MPGM,random,6.0,normal,34445,0.0
R10H60T1DnormalS5A0,10,60,MPGM,random,0.5,normal,34445,41210.0
R10H60T2DnormalS5A0,10,60,MPGM,random,0.8,normal,34445,48375.0
R10H60T3DnormalS5A0,10,60,MPGM,random,1.0,normal,34445,60588.0
R10H60T4DnormalS5A0,10,60,MPGM,random,1.2,normal,34445,74257.0
R10H60T5DnormalS5A0,10,60,MPGM,random,1.5,normal,34445,94451.0
R10H60T6DnormalS5A0,10,60,MPGM,random,2.0,normal,34445,130844.0
R10H60T7DnormalS5A0,10,60,MPGM,random,3.0,normal,34445,194062.0
R10H60T8DnormalS0A0,10,60,MPGM,random,6.0,normal,36223,0.0
R10H60T2DnormalS0A0,10,60,MPGM,random,0.8,normal,36223,82418.0
R10H60T3DnormalS0A0,10,60,MPGM,random,1.0,normal,36223,82418.0
R10H60T4DnormalS0A0,10,60,MPGM,random,1.2,normal,36223,82418.0
R10H60T1DnormalS0A0,10,60,MPGM,random,0.5,normal,36223,82418.0
R10H60T5DnormalS0A0,10,60,MPGM,random,1.5,normal,36223,96273.0
R10H60T6DnormalS0A0,10,60,MPGM,random,2.0,normal,36223,125685.0
R10H60T7DnormalS0A0,10,60,MPGM,random,3.0,normal,36223,177048.0
R10H60T8DnormalS8A0,10,60,MPGM,random,6.0,normal,37611,0.0
R10H60T2DnormalS8A0,10,60,MPGM,random,0.8,normal,37611,87525.0
R10H60T3DnormalS8A0,10,60,MPGM,random,1.0,normal,37611,87525.0
R10H60T4DnormalS8A0,10,60,MPGM,random,1.2,normal,37611,87525.0
R10H60T1DnormalS8A0,10,60,MPGM,random,0.5,normal,37611,87525.0
R10H60T5DnormalS8A0,10,60,MPGM,random,1.5,normal,37611,92275.0
R10H60T6DnormalS8A0,10,60,MPGM,random,2.0,normal,37611,122588.0
R10H60T7DnormalS8A0,10,60,MPGM,random,3.0,normal,37611,185857.0
R10H60T8DnormalS9A0,10,60,MPGM,random,6.0,normal,59237,0.0
R10H60T2DnormalS9A0,10,60,MPGM,random,0.8,normal,59237,62748.0
R10H60T1DnormalS9A0,10,60,MPGM,random,0.5,normal,59237,62748.0
R10H60T3DnormalS9A0,10,60,MPGM,random,1.0,normal,59237,62748.0
R10H60T4DnormalS9A0,10,60,MPGM,random,1.2,normal,59237,74808.0
R10H60T5DnormalS9A0,10,60,MPGM,random,1.5,normal,59237,87622.0
R10H60T6DnormalS9A0,10,60,MPGM,random,2.0,normal,59237,125586.0
R10H60T7DnormalS9A0,10,60,MPGM,random,3.0,normal,59237,189098.0
R10H70T0DnormalS7A0,10,70,MPGM,chain,null,normal,5312,71647.0
R10H70T0DnormalS2A0,10,70,MPGM,chain,null,normal,5680,72696.0
R10H70T0DnormalS6A0,10,70,MPGM,chain,null,normal,6325,71855.0
R10H70T0DnormalS3A0,10,70,MPGM,chain,null,normal,28060,73353.0
R10H70T0DnormalS1A0,10,70,MPGM,chain,null,normal,30125,75139.0
R10H70T0DnormalS4A0,10,70,MPGM,chain,null,normal,33626,72238.0
R10H70T0DnormalS5A0,10,70,MPGM,chain,null,normal,34445,72074.0
R10H70T0DnormalS0A0,10,70,MPGM,chain,null,normal,36223,74241.0
R10H70T0DnormalS8A0,10,70,MPGM,chain,null,normal,37611,73211.0
R10H70T0DnormalS9A0,10,70,MPGM,chain,null,normal,59237,71012.0
R10H70T9DnormalS7A0,10,70,MPGM,full,null,normal,5312,345694.0
R10H70T9DnormalS2A0,10,70,MPGM,full,null,normal,5680,346973.0
R10H70T9DnormalS6A0,10,70,MPGM,full,null,normal,6325,351390.0
R10H70T9DnormalS3A0,10,70,MPGM,full,null,normal,28060,353236.0
R10H70T9DnormalS1A0,10,70,MPGM,full,null,normal,30125,347222.0
R10H70T9DnormalS4A0,10,70,MPGM,full,null,normal,33626,347335.0
R10H70T9DnormalS5A0,10,70,MPGM,full,null,normal,34445,348446.0
R10H70T9DnormalS0A0,10,70,MPGM,full,null,normal,36223,345431.0
R10H70T9DnormalS8A0,10,70,MPGM,full,null,normal,37611,348282.0
R10H70T9DnormalS9A0,10,70,MPGM,full,null,normal,59237,347979.0
R10H70T8DnormalS7A0,10,70,MPGM,random,6.0,normal,5312,0.0
R10H70T1DnormalS7A0,10,70,MPGM,random,0.5,normal,5312,64508.0
R10H70T2DnormalS7A0,10,70,MPGM,random,0.8,normal,5312,64508.0
R10H70T3DnormalS7A0,10,70,MPGM,random,1.0,normal,5312,70397.0
R10H70T4DnormalS7A0,10,70,MPGM,random,1.2,normal,5312,79040.0
R10H70T5DnormalS7A0,10,70,MPGM,random,1.5,normal,5312,104959.0
R10H70T6DnormalS7A0,10,70,MPGM,random,2.0,normal,5312,145252.0
R10H70T7DnormalS7A0,10,70,MPGM,random,3.0,normal,5312,221370.0
R10H70T8DnormalS2A0,10,70,MPGM,random,6.0,normal,5680,0.0
R10H70T1DnormalS2A0,10,70,MPGM,random,0.5,normal,5680,69156.0
R10H70T3DnormalS2A0,10,70,MPGM,random,1.0,normal,5680,69156.0
R10H70T2DnormalS2A0,10,70,MPGM,random,0.8,normal,5680,69156.0
R10H70T4DnormalS2A0,10,70,MPGM,random,1.2,normal,5680,80118.0
R10H70T5DnormalS2A0,10,70,MPGM,random,1.5,normal,5680,105941.0
R10H70T6DnormalS2A0,10,70,MPGM,random,2.0,normal,5680,144003.0
R10H70T7DnormalS2A0,10,70,MPGM,random,3.0,normal,5680,219003.0
R10H70T8DnormalS6A0,10,70,MPGM,random,6.0,normal,6325,0.0
R10H70T2DnormalS6A0,10,70,MPGM,random,0.8,normal,6325,91955.0
R10H70T4DnormalS6A0,10,70,MPGM,random,1.2,normal,6325,91955.0
R10H70T1DnormalS6A0,10,70,MPGM,random,0.5,normal,6325,91955.0
R10H70T3DnormalS6A0,10,70,MPGM,random,1.0,normal,6325,91955.0
R10H70T5DnormalS6A0,10,70,MPGM,random,1.5,normal,6325,107974.0
R10H70T6DnormalS6A0,10,70,MPGM,random,2.0,normal,6325,153609.0
R10H70T7DnormalS6A0,10,70,MPGM,random,3.0,normal,6325,221061.0
R10H70T8DnormalS3A0,10,70,MPGM,random,6.0,normal,28060,0.0
R10H70T1DnormalS3A0,10,70,MPGM,random,0.5,normal,28060,97856.0
R10H70T3DnormalS3A0,10,70,MPGM,random,1.0,normal,28060,97856.0
R10H70T2DnormalS3A0,10,70,MPGM,random,0.8,normal,28060,97856.0
R10H70T4DnormalS3A0,10,70,MPGM,random,1.2,normal,28060,97856.0
R10H70T5DnormalS3A0,10,70,MPGM,random,1.5,normal,28060,108551.0
R10H70T6DnormalS3A0,10,70,MPGM,random,2.0,normal,28060,152992.0
R10H70T7DnormalS3A0,10,70,MPGM,random,3.0,normal,28060,223263.0
R10H70T8DnormalS1A0,10,70,MPGM,random,6.0,normal,30125,0.0
R10H70T1DnormalS1A0,10,70,MPGM,random,0.5,normal,30125,76026.0
R10H70T2DnormalS1A0,10,70,MPGM,random,0.8,normal,30125,76026.0
R10H70T3DnormalS1A0,10,70,MPGM,random,1.0,normal,30125,76026.0
R10H70T4DnormalS1A0,10,70,MPGM,random,1.2,normal,30125,82310.0
R10H70T5DnormalS1A0,10,70,MPGM,random,1.5,normal,30125,107237.0
R10H70T6DnormalS1A0,10,70,MPGM,random,2.0,normal,30125,144147.0
R10H70T7DnormalS1A0,10,70,MPGM,random,3.0,normal,30125,214410.0
R10H70T8DnormalS4A0,10,70,MPGM,random,6.0,normal,33626,0.0
R10H70T3DnormalS4A0,10,70,MPGM,random,1.0,normal,33626,121883.0
R10H70T2DnormalS4A0,10,70,MPGM,random,0.8,normal,33626,121883.0
R10H70T5DnormalS4A0,10,70,MPGM,random,1.5,normal,33626,121883.0
R10H70T1DnormalS4A0,10,70,MPGM,random,0.5,normal,33626,121883.0
R10H70T4DnormalS4A0,10,70,MPGM,random,1.2,normal,33626,121883.0
R10H70T6DnormalS4A0,10,70,MPGM,random,2.0,normal,33626,144135.0
R10H70T7DnormalS4A0,10,70,MPGM,random,3.0,normal,33626,228240.0
R10H70T8DnormalS5A0,10,70,MPGM,random,6.0,normal,34445,0.0
R10H70T1DnormalS5A0,10,70,MPGM,random,0.5,normal,34445,51666.0
R10H70T2DnormalS5A0,10,70,MPGM,random,0.8,normal,34445,55173.0
R10H70T3DnormalS5A0,10,70,MPGM,random,1.0,normal,34445,72114.0
R10H70T4DnormalS5A0,10,70,MPGM,random,1.2,normal,34445,88735.0
R10H70T5DnormalS5A0,10,70,MPGM,random,1.5,normal,34445,104502.0
R10H70T6DnormalS5A0,10,70,MPGM,random,2.0,normal,34445,146740.0
R10H70T7DnormalS5A0,10,70,MPGM,random,3.0,normal,34445,229323.0
R10H70T8DnormalS0A0,10,70,MPGM,random,6.0,normal,36223,0.0
R10H70T3DnormalS0A0,10,70,MPGM,random,1.0,normal,36223,94991.0
R10H70T1DnormalS0A0,10,70,MPGM,random,0.5,normal,36223,94991.0
R10H70T2DnormalS0A0,10,70,MPGM,random,0.8,normal,36223,94991.0
